Test dataset Recall = 1,Step = 343
Test dataset Precision = 1,Step = 343
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00302038,Step = 344
Test dataset MSE = 0.0281946,Step = 344
Test dataset Accuracy = 0.92,Step = 344
Test dataset Cost = 0,Step = 344
Test dataset Recall = 1,Step = 344
Test dataset Precision = 1,Step = 344
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00303022,Step = 345
Test dataset MSE = 0.0281948,Step = 345
Test dataset Accuracy = 0.92,Step = 345
Test dataset Cost = 0,Step = 345
Test dataset Recall = 1,Step = 345
Test dataset Precision = 1,Step = 345
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00301084,Step = 346
Test dataset MSE = 0.0281988,Step = 346
Test dataset Accuracy = 0.92,Step = 346
Test dataset Cost = 0,Step = 346
Test dataset Recall = 1,Step = 346
Test dataset Precision = 1,Step = 346
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00295821,Step = 347
Test dataset MSE = 0.0281974,Step = 347
Test dataset Accuracy = 0.92,Step = 347
Test dataset Cost = 0,Step = 347
Test dataset Recall = 1,Step = 347
Test dataset Precision = 1,Step = 347
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00302405,Step = 348
Test dataset MSE = 0.0281935,Step = 348
Test dataset Accuracy = 0.92,Step = 348
Test dataset Cost = 0,Step = 348
Test dataset Recall = 1,Step = 348
Test dataset Precision = 1,Step = 348
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00301683,Step = 349
Test dataset MSE = 0.0281953,Step = 349
Test dataset Accuracy = 0.92,Step = 349
Test dataset Cost = 0,Step = 349
Test dataset Recall = 1,Step = 349
Test dataset Precision = 1,Step = 349
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00298054,Step = 350
Test dataset MSE = 0.0281956,Step = 350
Test dataset Accuracy = 0.92,Step = 350
Test dataset Cost = 0,Step = 350
Test dataset Recall = 1,Step = 350
Test dataset Precision = 1,Step = 350
=========================================================
Test dataset is group 7
Train dataset MSE = 0.0029393,Step = 351
Test dataset MSE = 0.0281947,Step = 351
Test dataset Accuracy = 0.92,Step = 351
Test dataset Cost = 0,Step = 351
Test dataset Recall = 1,Step = 351
Test dataset Precision = 1,Step = 351
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00301932,Step = 352
Test dataset MSE = 0.0281946,Step = 352
Test dataset Accuracy = 0.92,Step = 352
Test dataset Cost = 0,Step = 352
Test dataset Recall = 1,Step = 352
Test dataset Precision = 1,Step = 352
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00293918,Step = 353
Test dataset MSE = 0.0281938,Step = 353
Test dataset Accuracy = 0.92,Step = 353
Test dataset Cost = 0,Step = 353
Test dataset Recall = 1,Step = 353
Test dataset Precision = 1,Step = 353
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00299848,Step = 354
Test dataset MSE = 0.0281952,Step = 354
Test dataset Accuracy = 0.92,Step = 354
Test dataset Cost = 0,Step = 354
Test dataset Recall = 1,Step = 354
Test dataset Precision = 1,Step = 354
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00296368,Step = 355
Test dataset MSE = 0.0281943,Step = 355
Test dataset Accuracy = 0.92,Step = 355
Test dataset Cost = 0,Step = 355
Test dataset Recall = 1,Step = 355
Test dataset Precision = 1,Step = 355
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00297284,Step = 356
Test dataset MSE = 0.0281946,Step = 356
Test dataset Accuracy = 0.92,Step = 356
Test dataset Cost = 0,Step = 356
Test dataset Recall = 1,Step = 356
Test dataset Precision = 1,Step = 356
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00293647,Step = 357
Test dataset MSE = 0.0281944,Step = 357
Test dataset Accuracy = 0.92,Step = 357
Test dataset Cost = 0,Step = 357
Test dataset Recall = 1,Step = 357
Test dataset Precision = 1,Step = 357
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00296131,Step = 358
Test dataset MSE = 0.028194,Step = 358
Test dataset Accuracy = 0.92,Step = 358
Test dataset Cost = 0,Step = 358
Test dataset Recall = 1,Step = 358
Test dataset Precision = 1,Step = 358
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00294085,Step = 359
Test dataset MSE = 0.0281939,Step = 359
Test dataset Accuracy = 0.92,Step = 359
Test dataset Cost = 0,Step = 359
Test dataset Recall = 1,Step = 359
Test dataset Precision = 1,Step = 359
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00294186,Step = 360
Test dataset MSE = 0.0281942,Step = 360
Test dataset Accuracy = 0.92,Step = 360
Test dataset Cost = 0,Step = 360
Test dataset Recall = 1,Step = 360
Test dataset Precision = 1,Step = 360
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00293785,Step = 361
Test dataset MSE = 0.0281947,Step = 361
Test dataset Accuracy = 0.92,Step = 361
Test dataset Cost = 0,Step = 361
Test dataset Recall = 1,Step = 361
Test dataset Precision = 1,Step = 361
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00293514,Step = 362
Test dataset MSE = 0.0281951,Step = 362
Test dataset Accuracy = 0.92,Step = 362
Test dataset Cost = 0,Step = 362
Test dataset Recall = 1,Step = 362
Test dataset Precision = 1,Step = 362
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00293691,Step = 363
Test dataset MSE = 0.0281954,Step = 363
Test dataset Accuracy = 0.92,Step = 363
Test dataset Cost = 0,Step = 363
Test dataset Recall = 1,Step = 363
Test dataset Precision = 1,Step = 363
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00293605,Step = 364
Test dataset MSE = 0.0281957,Step = 364
Test dataset Accuracy = 0.92,Step = 364
Test dataset Cost = 0,Step = 364
Test dataset Recall = 1,Step = 364
Test dataset Precision = 1,Step = 364
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00293671,Step = 365
Test dataset MSE = 0.028196,Step = 365
Test dataset Accuracy = 0.92,Step = 365
Test dataset Cost = 0,Step = 365
Test dataset Recall = 1,Step = 365
Test dataset Precision = 1,Step = 365
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00293602,Step = 366
Test dataset MSE = 0.0281962,Step = 366
Test dataset Accuracy = 0.92,Step = 366
Test dataset Cost = 0,Step = 366
Test dataset Recall = 1,Step = 366
Test dataset Precision = 1,Step = 366
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00293515,Step = 367
Test dataset MSE = 0.0281964,Step = 367
Test dataset Accuracy = 0.92,Step = 367
Test dataset Cost = 0,Step = 367
Test dataset Recall = 1,Step = 367
Test dataset Precision = 1,Step = 367
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00293365,Step = 368
Test dataset MSE = 0.0281966,Step = 368
Test dataset Accuracy = 0.92,Step = 368
Test dataset Cost = 0,Step = 368
Test dataset Recall = 1,Step = 368
Test dataset Precision = 1,Step = 368
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00293212,Step = 369
Test dataset MSE = 0.0281967,Step = 369
Test dataset Accuracy = 0.92,Step = 369
Test dataset Cost = 0,Step = 369
Test dataset Recall = 1,Step = 369
Test dataset Precision = 1,Step = 369
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00293054,Step = 370
Test dataset MSE = 0.0281968,Step = 370
Test dataset Accuracy = 0.92,Step = 370
Test dataset Cost = 0,Step = 370
Test dataset Recall = 1,Step = 370
Test dataset Precision = 1,Step = 370
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00292896,Step = 371
Test dataset MSE = 0.0281969,Step = 371
Test dataset Accuracy = 0.92,Step = 371
Test dataset Cost = 0,Step = 371
Test dataset Recall = 1,Step = 371
Test dataset Precision = 1,Step = 371
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00292743,Step = 372
Test dataset MSE = 0.0281968,Step = 372
Test dataset Accuracy = 0.92,Step = 372
Test dataset Cost = 0,Step = 372
Test dataset Recall = 1,Step = 372
Test dataset Precision = 1,Step = 372
=========================================================
Test dataset is group 7
Train dataset MSE = 0.0029261,Step = 373
Test dataset MSE = 0.0281968,Step = 373
Test dataset Accuracy = 0.92,Step = 373
Test dataset Cost = 0,Step = 373
Test dataset Recall = 1,Step = 373
Test dataset Precision = 1,Step = 373
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00292514,Step = 374
Test dataset MSE = 0.0281967,Step = 374
Test dataset Accuracy = 0.92,Step = 374
Test dataset Cost = 0,Step = 374
Test dataset Recall = 1,Step = 374
Test dataset Precision = 1,Step = 374
=========================================================
Test dataset is group 7
Train dataset MSE = 0.0029246,Step = 375
Test dataset MSE = 0.0281965,Step = 375
Test dataset Accuracy = 0.92,Step = 375
Test dataset Cost = 0,Step = 375
Test dataset Recall = 1,Step = 375
Test dataset Precision = 1,Step = 375
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00292449,Step = 376
Test dataset MSE = 0.0281963,Step = 376
Test dataset Accuracy = 0.92,Step = 376
Test dataset Cost = 0,Step = 376
Test dataset Recall = 1,Step = 376
Test dataset Precision = 1,Step = 376
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00292476,Step = 377
Test dataset MSE = 0.028196,Step = 377
Test dataset Accuracy = 0.92,Step = 377
Test dataset Cost = 0,Step = 377
Test dataset Recall = 1,Step = 377
Test dataset Precision = 1,Step = 377
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00292533,Step = 378
Test dataset MSE = 0.0281957,Step = 378
Test dataset Accuracy = 0.92,Step = 378
Test dataset Cost = 0,Step = 378
Test dataset Recall = 1,Step = 378
Test dataset Precision = 1,Step = 378
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00292609,Step = 379
Test dataset MSE = 0.0281954,Step = 379
Test dataset Accuracy = 0.92,Step = 379
Test dataset Cost = 0,Step = 379
Test dataset Recall = 1,Step = 379
Test dataset Precision = 1,Step = 379
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00292693,Step = 380
Test dataset MSE = 0.0281951,Step = 380
Test dataset Accuracy = 0.92,Step = 380
Test dataset Cost = 0,Step = 380
Test dataset Recall = 1,Step = 380
Test dataset Precision = 1,Step = 380
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00292794,Step = 381
Test dataset MSE = 0.0281947,Step = 381
Test dataset Accuracy = 0.92,Step = 381
Test dataset Cost = 0,Step = 381
Test dataset Recall = 1,Step = 381
Test dataset Precision = 1,Step = 381
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00292937,Step = 382
Test dataset MSE = 0.0281941,Step = 382
Test dataset Accuracy = 0.92,Step = 382
Test dataset Cost = 0,Step = 382
Test dataset Recall = 1,Step = 382
Test dataset Precision = 1,Step = 382
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00293179,Step = 383
Test dataset MSE = 0.0281934,Step = 383
Test dataset Accuracy = 0.92,Step = 383
Test dataset Cost = 0,Step = 383
Test dataset Recall = 1,Step = 383
Test dataset Precision = 1,Step = 383
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00293432,Step = 384
Test dataset MSE = 0.0281928,Step = 384
Test dataset Accuracy = 0.92,Step = 384
Test dataset Cost = 0,Step = 384
Test dataset Recall = 1,Step = 384
Test dataset Precision = 1,Step = 384
=========================================================
Test dataset is group 7
Train dataset MSE = 0.0029375,Step = 385
Test dataset MSE = 0.0281924,Step = 385
Test dataset Accuracy = 0.92,Step = 385
Test dataset Cost = 0,Step = 385
Test dataset Recall = 1,Step = 385
Test dataset Precision = 1,Step = 385
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00294504,Step = 386
Test dataset MSE = 0.0281917,Step = 386
Test dataset Accuracy = 0.92,Step = 386
Test dataset Cost = 0,Step = 386
Test dataset Recall = 1,Step = 386
Test dataset Precision = 1,Step = 386
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00296899,Step = 387
Test dataset MSE = 0.028189,Step = 387
Test dataset Accuracy = 0.92,Step = 387
Test dataset Cost = 0,Step = 387
Test dataset Recall = 1,Step = 387
Test dataset Precision = 1,Step = 387
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00295756,Step = 388
Test dataset MSE = 0.0281898,Step = 388
Test dataset Accuracy = 0.92,Step = 388
Test dataset Cost = 0,Step = 388
Test dataset Recall = 1,Step = 388
Test dataset Precision = 1,Step = 388
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00299566,Step = 389
Test dataset MSE = 0.0281911,Step = 389
Test dataset Accuracy = 0.92,Step = 389
Test dataset Cost = 0,Step = 389
Test dataset Recall = 1,Step = 389
Test dataset Precision = 1,Step = 389
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00298871,Step = 390
Test dataset MSE = 0.0281892,Step = 390
Test dataset Accuracy = 0.92,Step = 390
Test dataset Cost = 0,Step = 390
Test dataset Recall = 1,Step = 390
Test dataset Precision = 1,Step = 390
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00308217,Step = 391
Test dataset MSE = 0.0281837,Step = 391
Test dataset Accuracy = 0.92,Step = 391
Test dataset Cost = 0,Step = 391
Test dataset Recall = 1,Step = 391
Test dataset Precision = 1,Step = 391
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00303726,Step = 392
Test dataset MSE = 0.0281894,Step = 392
Test dataset Accuracy = 0.92,Step = 392
Test dataset Cost = 0,Step = 392
Test dataset Recall = 1,Step = 392
Test dataset Precision = 1,Step = 392
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00300319,Step = 393
Test dataset MSE = 0.0281839,Step = 393
Test dataset Accuracy = 0.92,Step = 393
Test dataset Cost = 0,Step = 393
Test dataset Recall = 1,Step = 393
Test dataset Precision = 1,Step = 393
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00303665,Step = 394
Test dataset MSE = 0.0281846,Step = 394
Test dataset Accuracy = 0.92,Step = 394
Test dataset Cost = 0,Step = 394
Test dataset Recall = 1,Step = 394
Test dataset Precision = 1,Step = 394
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00301328,Step = 395
Test dataset MSE = 0.0281877,Step = 395
Test dataset Accuracy = 0.92,Step = 395
Test dataset Cost = 0,Step = 395
Test dataset Recall = 1,Step = 395
Test dataset Precision = 1,Step = 395
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00299103,Step = 396
Test dataset MSE = 0.0281823,Step = 396
Test dataset Accuracy = 0.92,Step = 396
Test dataset Cost = 0,Step = 396
Test dataset Recall = 1,Step = 396
Test dataset Precision = 1,Step = 396
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00305159,Step = 397
Test dataset MSE = 0.0281847,Step = 397
Test dataset Accuracy = 0.92,Step = 397
Test dataset Cost = 0,Step = 397
Test dataset Recall = 1,Step = 397
Test dataset Precision = 1,Step = 397
=========================================================
Test dataset is group 7
Train dataset MSE = 0.0029737,Step = 398
Test dataset MSE = 0.0281846,Step = 398
Test dataset Accuracy = 0.92,Step = 398
Test dataset Cost = 0,Step = 398
Test dataset Recall = 1,Step = 398
Test dataset Precision = 1,Step = 398
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00295335,Step = 399
Test dataset MSE = 0.0281824,Step = 399
Test dataset Accuracy = 0.92,Step = 399
Test dataset Cost = 0,Step = 399
Test dataset Recall = 1,Step = 399
Test dataset Precision = 1,Step = 399
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00302152,Step = 400
Test dataset MSE = 0.0281814,Step = 400
Test dataset Accuracy = 0.92,Step = 400
Test dataset Cost = 0,Step = 400
Test dataset Recall = 1,Step = 400
Test dataset Precision = 1,Step = 400
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00293041,Step = 401
Test dataset MSE = 0.0281802,Step = 401
Test dataset Accuracy = 0.92,Step = 401
Test dataset Cost = 0,Step = 401
Test dataset Recall = 1,Step = 401
Test dataset Precision = 1,Step = 401
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00299125,Step = 402
Test dataset MSE = 0.0281805,Step = 402
Test dataset Accuracy = 0.92,Step = 402
Test dataset Cost = 0,Step = 402
Test dataset Recall = 1,Step = 402
Test dataset Precision = 1,Step = 402
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00295177,Step = 403
Test dataset MSE = 0.0281803,Step = 403
Test dataset Accuracy = 0.92,Step = 403
Test dataset Cost = 0,Step = 403
Test dataset Recall = 1,Step = 403
Test dataset Precision = 1,Step = 403
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00294685,Step = 404
Test dataset MSE = 0.028179,Step = 404
Test dataset Accuracy = 0.92,Step = 404
Test dataset Cost = 0,Step = 404
Test dataset Recall = 1,Step = 404
Test dataset Precision = 1,Step = 404
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00294869,Step = 405
Test dataset MSE = 0.0281786,Step = 405
Test dataset Accuracy = 0.92,Step = 405
Test dataset Cost = 0,Step = 405
Test dataset Recall = 1,Step = 405
Test dataset Precision = 1,Step = 405
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00293835,Step = 406
Test dataset MSE = 0.0281788,Step = 406
Test dataset Accuracy = 0.92,Step = 406
Test dataset Cost = 0,Step = 406
Test dataset Recall = 1,Step = 406
Test dataset Precision = 1,Step = 406
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00293578,Step = 407
Test dataset MSE = 0.0281799,Step = 407
Test dataset Accuracy = 0.92,Step = 407
Test dataset Cost = 0,Step = 407
Test dataset Recall = 1,Step = 407
Test dataset Precision = 1,Step = 407
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00292999,Step = 408
Test dataset MSE = 0.0281811,Step = 408
Test dataset Accuracy = 0.92,Step = 408
Test dataset Cost = 0,Step = 408
Test dataset Recall = 1,Step = 408
Test dataset Precision = 1,Step = 408
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00293723,Step = 409
Test dataset MSE = 0.0281817,Step = 409
Test dataset Accuracy = 0.92,Step = 409
Test dataset Cost = 0,Step = 409
Test dataset Recall = 1,Step = 409
Test dataset Precision = 1,Step = 409
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00293711,Step = 410
Test dataset MSE = 0.0281816,Step = 410
Test dataset Accuracy = 0.92,Step = 410
Test dataset Cost = 0,Step = 410
Test dataset Recall = 1,Step = 410
Test dataset Precision = 1,Step = 410
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00295334,Step = 411
Test dataset MSE = 0.0281823,Step = 411
Test dataset Accuracy = 0.92,Step = 411
Test dataset Cost = 0,Step = 411
Test dataset Recall = 1,Step = 411
Test dataset Precision = 1,Step = 411
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00294013,Step = 412
Test dataset MSE = 0.0281819,Step = 412
Test dataset Accuracy = 0.92,Step = 412
Test dataset Cost = 0,Step = 412
Test dataset Recall = 1,Step = 412
Test dataset Precision = 1,Step = 412
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00294553,Step = 413
Test dataset MSE = 0.0281826,Step = 413
Test dataset Accuracy = 0.92,Step = 413
Test dataset Cost = 0,Step = 413
Test dataset Recall = 1,Step = 413
Test dataset Precision = 1,Step = 413
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00293449,Step = 414
Test dataset MSE = 0.0281829,Step = 414
Test dataset Accuracy = 0.92,Step = 414
Test dataset Cost = 0,Step = 414
Test dataset Recall = 1,Step = 414
Test dataset Precision = 1,Step = 414
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00293201,Step = 415
Test dataset MSE = 0.0281834,Step = 415
Test dataset Accuracy = 0.92,Step = 415
Test dataset Cost = 0,Step = 415
Test dataset Recall = 1,Step = 415
Test dataset Precision = 1,Step = 415
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00292857,Step = 416
Test dataset MSE = 0.0281839,Step = 416
Test dataset Accuracy = 0.92,Step = 416
Test dataset Cost = 0,Step = 416
Test dataset Recall = 1,Step = 416
Test dataset Precision = 1,Step = 416
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00292797,Step = 417
Test dataset MSE = 0.0281843,Step = 417
Test dataset Accuracy = 0.92,Step = 417
Test dataset Cost = 0,Step = 417
Test dataset Recall = 1,Step = 417
Test dataset Precision = 1,Step = 417
=========================================================
Test dataset is group 7
Train dataset MSE = 0.0029276,Step = 418
Test dataset MSE = 0.0281845,Step = 418
Test dataset Accuracy = 0.92,Step = 418
Test dataset Cost = 0,Step = 418
Test dataset Recall = 1,Step = 418
Test dataset Precision = 1,Step = 418
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00292673,Step = 419
Test dataset MSE = 0.0281847,Step = 419
Test dataset Accuracy = 0.92,Step = 419
Test dataset Cost = 0,Step = 419
Test dataset Recall = 1,Step = 419
Test dataset Precision = 1,Step = 419
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00292549,Step = 420
Test dataset MSE = 0.0281848,Step = 420
Test dataset Accuracy = 0.92,Step = 420
Test dataset Cost = 0,Step = 420
Test dataset Recall = 1,Step = 420
Test dataset Precision = 1,Step = 420
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00292434,Step = 421
Test dataset MSE = 0.0281849,Step = 421
Test dataset Accuracy = 0.92,Step = 421
Test dataset Cost = 0,Step = 421
Test dataset Recall = 1,Step = 421
Test dataset Precision = 1,Step = 421
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00292341,Step = 422
Test dataset MSE = 0.0281849,Step = 422
Test dataset Accuracy = 0.92,Step = 422
Test dataset Cost = 0,Step = 422
Test dataset Recall = 1,Step = 422
Test dataset Precision = 1,Step = 422
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00292275,Step = 423
Test dataset MSE = 0.0281848,Step = 423
Test dataset Accuracy = 0.92,Step = 423
Test dataset Cost = 0,Step = 423
Test dataset Recall = 1,Step = 423
Test dataset Precision = 1,Step = 423
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00292244,Step = 424
Test dataset MSE = 0.0281847,Step = 424
Test dataset Accuracy = 0.92,Step = 424
Test dataset Cost = 0,Step = 424
Test dataset Recall = 1,Step = 424
Test dataset Precision = 1,Step = 424
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00292245,Step = 425
Test dataset MSE = 0.0281845,Step = 425
Test dataset Accuracy = 0.92,Step = 425
Test dataset Cost = 0,Step = 425
Test dataset Recall = 1,Step = 425
Test dataset Precision = 1,Step = 425
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00292276,Step = 426
Test dataset MSE = 0.0281842,Step = 426
Test dataset Accuracy = 0.92,Step = 426
Test dataset Cost = 0,Step = 426
Test dataset Recall = 1,Step = 426
Test dataset Precision = 1,Step = 426
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00292333,Step = 427
Test dataset MSE = 0.0281839,Step = 427
Test dataset Accuracy = 0.92,Step = 427
Test dataset Cost = 0,Step = 427
Test dataset Recall = 1,Step = 427
Test dataset Precision = 1,Step = 427
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00292419,Step = 428
Test dataset MSE = 0.0281835,Step = 428
Test dataset Accuracy = 0.92,Step = 428
Test dataset Cost = 0,Step = 428
Test dataset Recall = 1,Step = 428
Test dataset Precision = 1,Step = 428
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00292536,Step = 429
Test dataset MSE = 0.0281831,Step = 429
Test dataset Accuracy = 0.92,Step = 429
Test dataset Cost = 0,Step = 429
Test dataset Recall = 1,Step = 429
Test dataset Precision = 1,Step = 429
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00292709,Step = 430
Test dataset MSE = 0.0281825,Step = 430
Test dataset Accuracy = 0.92,Step = 430
Test dataset Cost = 0,Step = 430
Test dataset Recall = 1,Step = 430
Test dataset Precision = 1,Step = 430
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00292938,Step = 431
Test dataset MSE = 0.0281819,Step = 431
Test dataset Accuracy = 0.92,Step = 431
Test dataset Cost = 0,Step = 431
Test dataset Recall = 1,Step = 431
Test dataset Precision = 1,Step = 431
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00293219,Step = 432
Test dataset MSE = 0.0281812,Step = 432
Test dataset Accuracy = 0.92,Step = 432
Test dataset Cost = 0,Step = 432
Test dataset Recall = 1,Step = 432
Test dataset Precision = 1,Step = 432
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00293576,Step = 433
Test dataset MSE = 0.0281806,Step = 433
Test dataset Accuracy = 0.92,Step = 433
Test dataset Cost = 0,Step = 433
Test dataset Recall = 1,Step = 433
Test dataset Precision = 1,Step = 433
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00294073,Step = 434
Test dataset MSE = 0.0281798,Step = 434
Test dataset Accuracy = 0.92,Step = 434
Test dataset Cost = 0,Step = 434
Test dataset Recall = 1,Step = 434
Test dataset Precision = 1,Step = 434
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00294769,Step = 435
Test dataset MSE = 0.0281787,Step = 435
Test dataset Accuracy = 0.92,Step = 435
Test dataset Cost = 0,Step = 435
Test dataset Recall = 1,Step = 435
Test dataset Precision = 1,Step = 435
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00295209,Step = 436
Test dataset MSE = 0.0281779,Step = 436
Test dataset Accuracy = 0.92,Step = 436
Test dataset Cost = 0,Step = 436
Test dataset Recall = 1,Step = 436
Test dataset Precision = 1,Step = 436
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00296108,Step = 437
Test dataset MSE = 0.028179,Step = 437
Test dataset Accuracy = 0.92,Step = 437
Test dataset Cost = 0,Step = 437
Test dataset Recall = 1,Step = 437
Test dataset Precision = 1,Step = 437
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00298065,Step = 438
Test dataset MSE = 0.0281774,Step = 438
Test dataset Accuracy = 0.92,Step = 438
Test dataset Cost = 0,Step = 438
Test dataset Recall = 1,Step = 438
Test dataset Precision = 1,Step = 438
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00309059,Step = 439
Test dataset MSE = 0.0281706,Step = 439
Test dataset Accuracy = 0.92,Step = 439
Test dataset Cost = 0,Step = 439
Test dataset Recall = 1,Step = 439
Test dataset Precision = 1,Step = 439
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00303956,Step = 440
Test dataset MSE = 0.0281777,Step = 440
Test dataset Accuracy = 0.92,Step = 440
Test dataset Cost = 0,Step = 440
Test dataset Recall = 1,Step = 440
Test dataset Precision = 1,Step = 440
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00300711,Step = 441
Test dataset MSE = 0.0281708,Step = 441
Test dataset Accuracy = 0.92,Step = 441
Test dataset Cost = 0,Step = 441
Test dataset Recall = 1,Step = 441
Test dataset Precision = 1,Step = 441
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00304981,Step = 442
Test dataset MSE = 0.028169,Step = 442
Test dataset Accuracy = 0.92,Step = 442
Test dataset Cost = 0,Step = 442
Test dataset Recall = 1,Step = 442
Test dataset Precision = 1,Step = 442
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00303949,Step = 443
Test dataset MSE = 0.0281753,Step = 443
Test dataset Accuracy = 0.92,Step = 443
Test dataset Cost = 0,Step = 443
Test dataset Recall = 1,Step = 443
Test dataset Precision = 1,Step = 443
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00302998,Step = 444
Test dataset MSE = 0.02817,Step = 444
Test dataset Accuracy = 0.92,Step = 444
Test dataset Cost = 0,Step = 444
Test dataset Recall = 1,Step = 444
Test dataset Precision = 1,Step = 444
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00297398,Step = 445
Test dataset MSE = 0.0281727,Step = 445
Test dataset Accuracy = 0.92,Step = 445
Test dataset Cost = 0,Step = 445
Test dataset Recall = 1,Step = 445
Test dataset Precision = 1,Step = 445
=========================================================
Test dataset is group 7
Train dataset MSE = 0.00295731,Step = 446
Test dataset MSE = 0.0281716,Step = 446
Test dataset Accuracy = 0.92,Step = 446
Test dataset Cost = 0,Step = 446
